#Tools,ToolInfo,Frame#,PortHandle,Face#,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz
2,NDI-MF2 s/n:3B007000,374,Port:10,0,Enabled,0.305862,0.644102,0.339657,0.613363,237.793,-20.222,-415.861,0.492802,0,NDI-MF2 s/n:3ABB5800,374,Port:11,0,Missing,,,,,,,,,0
2,NDI-MF2 s/n:3B007000,382,Port:10,0,Enabled,0.306182,0.643716,0.339766,0.613549,238.221,-20.3022,-415.978,0.464277,0,NDI-MF2 s/n:3ABB5800,382,Port:11,0,Missing,,,,,,,,,0
2,NDI-MF2 s/n:3B007000,390,Port:10,0,Enabled,0.306088,0.645014,0.341023,0.611532,237.69,-20.7531,-416.35,0.524572,0,NDI-MF2 s/n:3ABB5800,390,Port:11,0,Missing,,,,,,,,,0
2,NDI-MF2 s/n:3B007000,398,Port:10,0,Enabled,0.306026,0.645122,0.341164,0.61137,237.193,-20.7487,-416.068,0.55897,0,NDI-MF2 s/n:3ABB5800,398,Port:11,0,Missing,,,,,,,,,0
2,NDI-MF2 s/n:3B007000,406,Port:10,0,Enabled,0.30594,0.644295,0.340431,0.612691,237.574,-20.3756,-415.789,0.522843,0,NDI-MF2 s/n:3ABB5800,406,Port:11,0,Missing,,,,,,,,,0
2,NDI-MF2 s/n:3B007000,414,Port:10,0,Enabled,0.305545,0.644708,0.340786,0.612257,237.779,-20.3084,-415.951,0.541365,0,NDI-MF2 s/n:3ABB5800,414,Port:11,0,Missing,,,,,,,,,0
2,NDI-MF2 s/n:3B007000,422,Port:10,0,Enabled,0.305897,0.644933,0.341033,0.611707,237.571,-20.6661,-416.17,0.574718,0,NDI-MF2 s/n:3ABB5800,422,Port:11,0,Missing,,,,,,,,,0
2,NDI-MF2 s/n:3B007000,430,Port:10,0,Enabled,0.306384,0.644219,0.340677,0.612413,237.662,-20.7055,-416.081,0.554523,0,NDI-MF2 s/n:3ABB5800,430,Port:11,0,Missing,,,,,,,,,0
2,NDI-MF2 s/n:3B007000,438,Port:10,0,Enabled,0.305891,0.644009,0.340311,0.613083,238.073,-20.2503,-415.828,0.533416,0,NDI-MF2 s/n:3ABB5800,438,Port:11,0,Missing,,,,,,,,,0
2,NDI-MF2 s/n:3B007000,446,Port:10,0,Enabled,0.305561,0.644928,0.340944,0.611929,237.974,-20.4195,-415.949,0.555759,0,NDI-MF2 s/n:3ABB5800,446,Port:11,0,Missing,,,,,,,,,0
